STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72290023188,1/19/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.4,24,54.3,24,1017.1,20,16.4,24,7.1,24,3.1,24,7,999.9,68, ,54, ,0,G,999.9,10000
72290023188,1/20/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.6,24,45.5,24,1016.5,24,15.3,24,9.7,24,10.4,24,15,22.9,63, ,57, ,0.01,G,999.9,10000
72290023188,1/21/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.8,24,40.5,24,1023.1,24,22,24,10,24,4.6,24,11.1,999.9,63, ,48, ,0,G,999.9,0
72290023188,1/22/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.9,24,35.6,24,1024.5,24,23.5,24,10,24,3.3,24,9.9,999.9,66, ,48, ,0,G,999.9,0
72290023188,1/23/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.2,24,35.7,24,1021,24,19.9,24,10,24,3,24,13,999.9,69.1, ,46.9, ,0,G,999.9,0
72290023188,1/24/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61,24,30,24,1019.6,24,18.7,24,10,24,3.7,24,13,999.9,75, ,46.9, ,0,G,999.9,0
72290023188,1/25/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.2,24,35.7,24,1018.3,23,17.4,24,10,24,3,24,9.9,999.9,75, ,46.9, ,0,G,999.9,0
72290023188,1/26/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57,24,44.9,24,1021.6,24,20.5,24,9.9,24,5.1,24,13,999.9,64, ,46.9, ,0.02,G,999.9,0
72290023188,1/27/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.5,24,37,24,1022.4,24,21.4,24,10,24,3.2,24,12,999.9,69.1, ,46.9, ,0,G,999.9,0
72290023188,1/28/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.3,24,33.2,24,1020.4,24,19.4,24,10,24,2.6,24,8,999.9,82, ,46.9, ,0,G,999.9,0
72290023188,1/29/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.5,24,38,24,1018.9,24,17.8,24,10,24,3,24,9.9,999.9,82, ,50, ,0,G,999.9,0
72290023188,1/30/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.4,24,31.1,24,1017.4,24,16.4,24,10,24,2.3,24,8,999.9,82.9, ,54, ,0,G,999.9,0
72290023188,1/31/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.6,24,32.3,24,1015.2,24,14.1,24,10,24,2.9,24,8,999.9,82.9, ,54, ,0,G,999.9,0
72290023188,2/1/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,24,45.3,24,1015.3,24,14.3,24,9.7,24,2.2,24,8,999.9,73.9, ,53.1, ,0,G,999.9,0
72290023188,2/2/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.5,24,46.9,24,1018,24,16.9,24,8.5,24,2.2,24,8,999.9,81, ,53.1, ,0,G,999.9,0
72290023188,2/3/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64,24,41.7,24,1018.7,24,17.6,24,10,24,2.7,24,9.9,999.9,77, ,53.1, ,0,G,999.9,0
72290023188,2/4/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.2,24,42.7,24,1017.4,24,16.4,24,8.9,24,2.8,24,9.9,999.9,78.1, ,52, ,0,G,999.9,0
72290023188,2/5/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.4,24,51.3,24,1015.8,20,14.9,24,7.2,24,3.7,24,14,999.9,78.1, ,52, ,0,G,999.9,100000
72290023188,2/6/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60,24,53.8,24,1015.3,20,14.3,24,7.9,24,4.4,24,8,999.9,66, ,52, ,0,G,999.9,0
72290023188,2/7/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.7,24,51.8,24,1020.2,23,19.4,24,7.7,24,3.9,24,8.9,999.9,75, ,53.1, ,0,G,999.9,100000
72290023188,2/8/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.3,24,39.5,24,1019.8,23,19.1,24,9.9,24,3.7,24,8,999.9,75, ,51.1, ,0,G,999.9,100000
72290023188,2/9/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.7,24,49.2,24,1016.3,17,15.7,24,6.2,24,3.7,24,8,999.9,73.9, ,51.1, ,0,G,999.9,100000
72290023188,2/10/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60,24,52.8,24,1013.9,24,13.1,24,9.5,24,8.2,24,13,999.9,64, ,51.1, ,0,G,999.9,0
72290023188,2/11/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.2,24,52.5,24,1012.5,24,11.5,24,10,24,5,24,12,999.9,69.1, ,54, ,0,G,999.9,0
72290023188,2/12/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,24,51.1,24,1012.5,23,11.3,24,10,24,6.6,24,13,999.9,69.1, ,54, ,0,G,999.9,0
72290023188,2/13/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.7,24,44.2,24,1017.4,24,16.4,24,9.9,24,5.8,24,13,999.9,64.9, ,53.1, ,0,G,999.9,10000
72290023188,2/14/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.4,24,45.2,24,1019.9,24,18.9,24,10,24,3.4,24,8,999.9,70, ,53.1, ,0,G,999.9,10000
72290023188,2/15/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.7,24,51.5,24,1018.8,23,17.9,24,10,24,5.4,24,14,999.9,70, ,55.9, ,0,G,999.9,10000
72290023188,2/16/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.5,24,41,24,1019.6,24,18.7,24,10,24,4.8,24,13,999.9,75.9, ,55.9, ,0,G,999.9,0
72290023188,2/17/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,29.7,24,1019.5,24,18.6,24,10,24,2.9,24,11.1,999.9,75.9, ,50, ,0,G,999.9,0
72290023188,2/18/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.4,24,39.9,24,1016.6,24,15.7,24,10,24,3.4,24,9.9,999.9,75.9, ,50, ,0,G,999.9,0
72290023188,2/19/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.9,24,41.3,24,1014.1,24,13.1,24,10,24,12.2,24,21,26,68, ,53.1, ,0,G,999.9,0
72290023188,2/20/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52.3,24,26.7,24,1018.6,24,17.6,24,10,24,7.5,24,21,27,61, ,45, ,0,G,999.9,0
72290023188,2/21/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52.5,24,30.5,24,1021.2,24,20.2,24,10,24,4.2,24,12,15,60.1, ,45, ,0,G,999.9,0
72290023188,2/22/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.5,24,39.5,24,1023.4,24,22.4,24,10,24,4.9,24,12,24.1,60.1, ,46, ,0,G,999.9,10000
72290023188,2/23/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55.1,24,40,24,1023.6,24,22.6,24,10,24,9.3,24,15,24.1,60.1, ,46.9, ,0.04,G,999.9,10000
72290023188,2/24/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",53.1,24,28.7,24,1025.9,24,24.9,24,10,24,4,24,12,999.9,63, ,44.1, ,0,G,999.9,0
72290023188,2/25/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54.9,24,31.6,24,1022.8,24,21.9,24,10,24,5,24,12,999.9,66, ,44.1, ,0,G,999.9,0
72290023188,2/26/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.3,24,37,24,1018.8,24,17.8,24,10,24,5.1,24,9.9,999.9,66, ,46, ,0,G,999.9,0
72290023188,2/27/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",55,24,43,24,1015.2,20,13.9,24,9.4,24,6.3,24,13,28.9,62.1, ,50, ,0.2,G,999.9,10000
72290023188,2/28/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",52,24,39.2,24,1021,24,20,24,10,24,4.4,24,11.1,999.9,60.1, ,46, ,0.12,G,999.9,10000
72290023188,3/1/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",54.9,24,41.6,24,1023.3,24,22.3,24,10,24,3.5,24,11.1,999.9,63, ,46, ,0,G,999.9,0
72290023188,3/2/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56,24,44.3,24,1020.5,24,19.5,24,10,24,4.4,24,11.1,999.9,66, ,48, ,0,G,999.9,0
72290023188,3/3/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.7,24,50.6,24,1018.9,18,17.6,24,9,24,5.9,24,11.1,17.1,66, ,48.9, ,0.09,G,999.9,10000
72290023188,3/4/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",56.8,24,43.6,24,1021.1,24,20.1,24,10,24,6.7,24,13,999.9,64, ,51.1, ,0.15,G,999.9,10000
72290023188,3/5/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57,24,35.2,24,1020.6,24,19.7,24,10,24,5,24,13,999.9,70, ,46.9, ,0.01,G,999.9,0
72290023188,3/6/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,24,23.1,24,1017.7,24,16.7,24,10,24,3.7,24,11.1,999.9,73.9, ,46.9, ,0,G,999.9,0
72290023188,3/7/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.2,24,32.4,24,1017.2,24,16.2,24,10,24,3.5,24,8.9,999.9,73.9, ,52, ,0,G,999.9,0
72290023188,3/8/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.9,24,47.6,24,1017.9,24,16.9,24,10,24,4.3,24,12,999.9,73, ,54, ,0,G,999.9,0
72290023188,3/9/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.8,24,48.5,24,1016.5,20,15.5,24,10,24,2.2,24,8,999.9,69.1, ,54, ,0,G,999.9,0
72290023188,3/10/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.8,24,55.4,24,1015.7,23,14.7,24,8.8,24,4.4,24,8,999.9,66.9, ,54, ,0,G,999.9,10000
72290023188,3/11/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.9,24,56.1,24,1017.5,21,16.2,24,7.7,24,7.5,24,12,999.9,68, ,57.9, ,0.36,G,999.9,10000
72290023188,3/12/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,24,56.1,24,1019,21,18.1,24,10,24,5.1,24,11.1,999.9,68, ,60.1, ,0,G,999.9,0
72290023188,3/13/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.9,24,55.6,24,1017.8,19,16.9,24,9.1,24,5.6,24,11.1,999.9,68, ,59, ,0,G,999.9,0
72290023188,3/14/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.4,24,56.2,24,1017.4,19,16.4,24,9.5,24,5.8,24,12,999.9,68, ,59, ,0.01,G,999.9,10000
72290023188,3/15/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.4,24,49.9,24,1017.2,19,15.9,24,9.5,24,10,24,20,24.1,66.9, ,55.9, ,0.06,G,999.9,10000
72290023188,3/16/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.1,24,42.9,24,1018,24,17,24,10,24,5,24,12,17.1,64, ,51.1, ,0.01,G,999.9,0
72290023188,3/17/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.8,24,46.9,24,1017.1,23,16.1,24,8.8,24,7.4,24,12,999.9,64, ,51.1, ,0.07,G,999.9,10000
72290023188,3/18/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57,24,42.6,24,1019.6,24,18.6,24,10,24,6.5,24,13,999.9,64, ,51.1, ,0.2,G,999.9,10000
72290023188,3/19/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.1,24,43.5,24,1019,24,18,24,10,24,4.1,24,11.1,999.9,69.1, ,51.1, ,0,G,999.9,0
72290023188,3/20/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.1,24,47.2,24,1017.1,24,16.1,24,10,24,3.7,24,9.9,999.9,70, ,51.1, ,0,G,999.9,0
72290023188,3/21/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.3,24,45.8,24,1015.9,24,14.9,24,10,24,5.1,24,11.1,999.9,73.9, ,53.1, ,0,G,999.9,0
72290023188,3/22/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.3,24,48.6,24,1016.2,24,15.2,24,10,24,4.3,24,12,999.9,73.9, ,55.9, ,0,G,999.9,10000
72290023188,3/23/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62,24,54.5,24,1019.8,22,18.8,24,8.7,24,4.9,24,12,15.9,72, ,59, ,0,G,999.9,10000
72290023188,3/24/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60,24,49.5,24,1018.3,24,17.2,24,10,24,6.1,24,12,18.1,66, ,57.9, ,0,G,999.9,0
72290023188,3/25/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.2,24,44.6,24,1018.2,24,17.2,24,10,24,6.5,24,14,19,64.9, ,55.9, ,0,G,999.9,0
72290023188,3/26/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.5,24,41.9,24,1016.9,23,15.9,24,10,24,7.1,24,14,18.1,64.9, ,53.1, ,0,G,999.9,0
72290023188,3/27/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.4,24,42.5,24,1018.9,24,17.9,24,9.9,24,5,24,11.1,15,69.1, ,52, ,0,G,999.9,0
72290023188,3/28/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.1,24,41.3,24,1020,24,19,24,10,24,3.7,24,8.9,999.9,71.1, ,52, ,0,G,999.9,0
72290023188,3/29/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.7,24,53,24,1018.3,18,17.3,24,8.4,24,4.3,24,11.1,999.9,71.1, ,52, ,0,G,999.9,0
72290023188,3/30/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.5,24,54.3,24,1017.7,24,16.7,24,8.4,24,5.1,24,12,999.9,69.1, ,53.1, ,0,G,999.9,0
72290023188,3/31/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.2,24,54.4,24,1017.4,20,16.5,24,5.7,24,4.4,24,9.9,999.9,69.1, ,54, ,0,G,999.9,100000
72290023188,4/1/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.9,24,52.3,24,1015.2,24,14.3,24,10,24,4.6,24,8.9,999.9,66.9, ,54, ,0,G,999.9,0
72290023188,4/2/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.7,24,51.7,24,1012.6,21,11.7,24,10,24,6.7,24,11.1,999.9,66, ,57, ,0,G,999.9,0
72290023188,4/3/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,24,51.5,24,1014.2,20,13,24,10,24,6,24,11.1,999.9,69.1, ,59, ,0,G,999.9,0
72290023188,4/4/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61,24,53.7,24,1017.2,21,16.3,24,9.9,24,5.1,24,9.9,999.9,69.1, ,59, ,0,G,999.9,0
72290023188,4/5/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.7,24,52.1,24,1017.8,24,16.8,24,9,24,4.4,24,8.9,999.9,66.9, ,55.9, ,0,G,999.9,0
72290023188,4/6/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,24,53.1,24,1016.1,17,15.2,24,10,24,5.3,24,9.9,999.9,69.1, ,55.9, ,0,G,999.9,0
72290023188,4/7/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.9,24,55.6,24,1015.7,19,14.8,24,10,24,4.8,24,11.1,999.9,72, ,59, ,0,G,999.9,0
72290023188,4/8/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.1,24,56.1,24,1015.2,18,14.2,24,10,24,5.7,24,11.1,999.9,72, ,60.1, ,0,G,999.9,0
72290023188,4/9/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.4,24,54.7,24,1013.5,24,12.5,24,9.7,24,4.1,24,9.9,999.9,77, ,59, ,0,G,999.9,0
72290023188,4/10/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",69.5,24,52.7,24,1015.9,24,14.9,24,9.2,24,3.8,24,12,999.9,84.9, ,59, ,0,G,999.9,0
72290023188,4/11/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.5,24,55.7,24,1015.6,20,14.4,24,8.5,24,3.9,24,11.1,999.9,84.9, ,60.1, ,0,G,999.9,0
72290023188,4/12/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,50.6,24,1017.6,20,16.3,24,9.9,24,7.5,24,14,22.9,73, ,59, ,0,G,999.9,0
72290023188,4/13/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,24,45.4,24,1020.3,24,19.3,24,9.7,24,6.6,24,15,19,73.9, ,55, ,0,G,999.9,0
72290023188,4/14/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",68.2,24,33.7,24,1022.1,24,21.1,24,10,24,4.3,24,14,999.9,82, ,55, ,0,G,999.9,0
72290023188,4/15/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",67.6,24,34,24,1017.6,24,16.5,24,10,24,4.4,24,14,999.9,82, ,57, ,0,G,999.9,0
72290023188,4/16/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.7,24,52.6,24,1016.2,23,15.2,24,9.9,24,5.5,24,14,21,75.9, ,57, ,0,G,999.9,0
72290023188,4/17/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.7,24,41.1,24,1020.8,24,19.8,24,10,24,9.6,24,15,22.9,71.1, ,55, ,0,G,999.9,0
72290023188,4/18/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.5,24,44.8,24,1018.4,24,17.5,24,10,24,5.1,24,12,999.9,71.1, ,54, ,0,G,999.9,0
72290023188,4/19/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.2,24,47.3,24,1018.1,24,17,24,10,24,7.8,24,15,21,64.9, ,54, ,0,G,999.9,10000
72290023188,4/20/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",59.3,24,45.6,24,1019.3,24,18.4,24,10,24,6.6,24,12,999.9,68, ,53.1, ,0.01,G,999.9,0
72290023188,4/21/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.1,24,52.3,24,1018.1,24,17.3,24,9.6,24,5.1,24,12,999.9,73, ,53.1, ,0,G,999.9,0
72290023188,4/22/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",64.4,24,54,24,1014.9,24,13.9,24,9.8,24,3.8,24,8.9,999.9,73.9, ,55, ,0,G,999.9,0
72290023188,4/23/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.5,24,55.2,24,1015.6,19,14.7,24,7,24,4.8,24,9.9,999.9,73.9, ,55.9, ,0,G,999.9,10000
72290023188,4/24/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.5,24,53.9,24,1016.8,20,15.7,24,8.2,24,4.8,24,9.9,999.9,70, ,55.9, ,0,G,999.9,10000
72290023188,4/25/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61,24,52.2,24,1018.2,24,17.2,24,9.1,24,5.2,24,11.1,999.9,68, ,55.9, ,0,G,999.9,0
72290023188,4/26/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.6,24,51.5,24,1017.3,23,16.4,24,10,24,6.2,24,11.1,999.9,68, ,55.9, ,0,G,999.9,0
72290023188,4/27/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.3,24,50,24,1017,24,15.9,24,10,24,5.6,24,11.1,999.9,68, ,57.9, ,0,G,999.9,0
72290023188,4/28/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.8,24,51.4,24,1015.2,24,14.3,24,10,24,6.1,24,11.1,999.9,69.1, ,57.9, ,0,G,999.9,0
72290023188,4/29/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.9,24,51.2,24,1015.7,24,14.7,24,10,24,7.6,24,12,15,69.1, ,57.9, ,0,G,999.9,0
72290023188,4/30/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.3,24,51,24,1016.2,22,15.3,24,10,24,8.9,24,13,999.9,66, ,57, ,0,G,999.9,0
72290023188,5/1/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",58.1,24,46.7,24,1014.4,23,13.4,24,9.9,24,8.6,24,12,999.9,62.1, ,55.9, ,0.01,G,999.9,10000
72290023188,5/2/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",57.4,24,49.1,24,1016,23,14.8,24,9.2,24,6.4,24,11.1,999.9,64, ,54, ,0.08,G,999.9,10000
72290023188,5/3/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.2,24,49.7,24,1021.1,24,20.1,24,10,24,6.5,24,14,20,69.1, ,54, ,0.03,G,999.9,0
72290023188,5/4/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",65.2,24,53.6,24,1020.1,24,19.1,24,10,24,6.6,24,15,21,80.1, ,54, ,0,G,999.9,0
72290023188,5/5/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.3,24,57.1,24,1016,24,15.1,24,9.4,24,5.7,24,12,999.9,80.1, ,57, ,0,G,999.9,0
72290023188,5/6/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",66.6,24,55.3,24,1015,24,13.9,24,9.9,24,5.2,24,13,999.9,75, ,59, ,0,G,999.9,0
72290023188,5/7/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63,24,54.3,24,1017.6,24,16.6,24,10,24,5.2,24,11.1,999.9,73, ,60.1, ,0,G,999.9,0
72290023188,5/8/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.5,24,54.6,24,1016.6,22,15.6,24,9.4,24,4.9,24,8,999.9,68, ,59, ,0,G,999.9,0
72290023188,5/9/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.1,24,54.6,24,1015,24,14,24,9.3,24,5.3,24,8,999.9,70, ,59, ,0,G,999.9,0
72290023188,5/10/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.2,24,56.1,24,1012.6,20,11.7,24,9.5,24,5.5,24,12,999.9,70, ,60.1, ,0,G,999.9,0
72290023188,5/11/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",61.4,24,53.4,24,1012.3,23,11.4,24,9.7,24,10,24,14,19,68, ,60.1, ,0,G,999.9,10000
72290023188,5/12/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",60.1,24,50.9,24,1014.2,22,13.3,24,9.9,24,7.8,24,13,999.9,64, ,57, ,0,G,999.9,10000
72290023188,5/13/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",62.8,24,49.5,24,1016.9,24,15.9,24,10,24,5.8,24,13,999.9,69.1, ,57, ,0.01,G,999.9,0
72290023188,5/14/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.4,24,52.3,24,1015.8,24,14.9,24,10,24,5.9,24,12,999.9,69.1, ,59, ,0,G,999.9,0
72290023188,5/15/18,32.7336,-117.1831,4.6,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",63.8,24,52.4,24,1016.8,24,15.9,24,10,24,6.6,24,14,20,69.1, ,59, ,0,G,999.9,0
